x;y;value
20;66;-3.82189628
21;66;-3.89094002
22;66;-3.96025603
23;66;-4.02963346
24;66;-4.09885546
25;66;-4.16770034
26;66;-4.23594114
27;66;-4.30334903
28;66;-4.36969483
29;66;-4.43474745
30;66;-4.49827769
31;66;-4.56006012
32;66;-4.61987039
33;66;-4.67749054
34;66;-4.73270711
35;66;-4.78531187
36;66;-4.83510707
37;66;-4.88189985
38;66;-4.92550782
39;66;-4.96575722
40;66;-5.00248624
41;66;-5.03554286
42;66;-5.06478511
43;66;-5.09008569
44;66;-5.11132772
45;66;-5.12840936
46;66;-5.14123997
47;66;-5.14974278
48;66;-5.15385599
49;66;-5.15353092
50;66;-5.14873349
51;66;-5.13944346
52;66;-5.12565561
53;66;-5.10737855
54;66;-5.08463548
55;66;-5.05746388
56;66;-5.02591503
57;66;-4.99005486
58;66;-4.94996126
59;66;-4.90572674
60;66;-4.85745765
61;66;-4.80527084
62;66;-4.74929590
63;66;-4.68967550
64;66;-4.62656096
65;66;-4.56011555
66;66;-4.49051267
67;66;-4.41793208
68;66;-4.34256441
69;66;-4.26460815
70;66;-4.18426479
71;66;-4.10174553
72;66;-4.01726424
73;66;-3.93103811
74;66;-3.84328550
75;66;-3.75423185
76;66;-3.66409550
77;66;-3.57309853
78;66;-3.48145891
79;66;-3.38939234
80;66;-3.29710595
81;66;-3.20480420
82;66;-3.11268333
83;66;-3.02092668
84;66;-2.92971118
85;66;-2.83919414
86;66;-2.74952892
87;66;-2.66084248
88;66;-2.57324715
89;66;-2.48683490
90;66;-2.40168136
91;66;-2.31782531
92;66;-2.23529707
93;66;-2.15408634
94;66;-2.07415886
95;66;-1.99543711
96;66;-1.91782540
97;66;-1.84118759
98;66;-1.76533756
99;66;-1.69005884
100;66;-1.61508178
101;66;-1.54010257
102;66;-1.46478743
103;66;-1.38884986
104;66;-1.31205242
105;66;-1.23420579
106;66;-1.15516543
107;66;-1.07482815
108;66;-0.99313066
109;66;-0.91004506
110;66;-0.82558033
111;66;-0.73977455
112;66;-0.65269590
113;66;-0.56443920
114;66;-0.47512429
115;66;-0.38489335
116;66;-0.29390815
117;66;-0.20234917
118;66;-0.11041296
119;66;-0.01830981
0;67;-2.64035732
1;67;-2.68460757
2;67;-2.72921323
3;67;-2.77448532
4;67;-2.82068751
5;67;-2.86804055
6;67;-2.91672253
7;67;-2.96687239
8;67;-3.01859331
9;67;-3.07195176
10;67;-3.12698370
11;67;-3.18369436
12;67;-3.24205941
13;67;-3.30202997
14;67;-3.36353226
15;67;-3.42647079
16;67;-3.49072945
17;67;-3.55617381
18;67;-3.62265330
19;67;-3.69000202
20;67;-3.75804096
21;67;-3.82657987
22;67;-3.89541875
23;67;-3.96434864
24;67;-4.03315457
25;67;-4.10161558
26;67;-4.16950659
27;67;-4.23660102
28;67;-4.30266968
29;67;-4.36748374
30;67;-4.43081550
31;67;-4.49243913
32;67;-4.55213330
33;67;-4.60967893
34;67;-4.66486404
35;67;-4.71748228
36;67;-4.76733440
37;67;-4.81422943
38;67;-4.85798458
39;67;-4.89842684
40;67;-4.93539368
41;67;-4.96873305
42;67;-4.99830338
43;67;-5.02397658
44;67;-5.04563507
45;67;-5.06317698
46;67;-5.07651018
47;67;-5.08555752
48;67;-5.09025646
49;67;-5.09055607
50;67;-5.08642188
51;67;-5.07783219
52;67;-5.06477987
53;67;-5.04727279
54;67;-5.02533080
55;67;-4.99899060
56;67;-4.96830199
57;67;-4.93332715
58;67;-4.89414436
59;67;-4.85084273
60;67;-4.80352414
61;67;-4.75230656
62;67;-4.69731545
63;67;-4.63869087
64;67;-4.57658262
65;67;-4.51115062
66;67;-4.44256491
67;67;-4.37100410
68;67;-4.29665584
69;67;-4.21971562
70;67;-4.14038305
71;67;-4.05886560
72;67;-3.97537525
73;67;-3.89012697
74;67;-3.80333609
75;67;-3.71522619
76;67;-3.62601338
77;67;-3.53591747
78;67;-3.44515419
79;67;-3.35393739
80;67;-3.26247266
81;67;-3.17096262
82;67;-3.07960256
83;67;-2.98857395
84;67;-2.89805261
85;67;-2.80819601
86;67;-2.71915584
87;67;-2.63105999
88;67;-2.54401931
89;67;-2.45812744
90;67;-2.37346020
91;67;-2.29005692
92;67;-2.20795000
93;67;-2.12713064
94;67;-2.04756587
95;67;-1.96918155
96;67;-1.89188461
97;67;-1.81554341
98;67;-1.73997426
99;67;-1.66496593
100;67;-1.59025384
101;67;-1.51553707
102;67;-1.44047537
103;67;-1.36477318
104;67;-1.28818611
105;67;-1.21051766
106;67;-1.13161615
107;67;-1.05137315
108;67;-0.96972041
109;67;-0.88662507
110;67;-0.80209238
111;67;-0.71615687
112;67;-0.62888400
113;67;-0.54036599
114;67;-0.45072080
115;67;-0.36008912
116;67;-0.26863171
117;67;-0.17652867
118;67;-0.08397604
119;67;0.00881564
0;68;-2.58620116
1;68;-2.62975221
2;68;-2.67365867
3;68;-2.71823231
4;68;-2.76373697
5;68;-2.81039437
6;68;-2.85838370
7;68;-2.90784503
8;68;-2.95888228
9;68;-3.01156381
10;68;-3.06592650
11;68;-3.12197710
12;68;-3.17969313
13;68;-3.23902740
14;68;-3.29990764
15;68;-3.36223984
16;68;-3.42591015
17;68;-3.49078525
18;68;-3.55671722
19;68;-3.62354125
20;68;-3.69107985
21;68;-3.75914501
22;68;-3.82753823
23;68;-3.89605242
24;68;-3.96447373
25;68;-4.03258307
26;68;-4.10015725
27;68;-4.16697005
28;68;-4.23279453
29;68;-4.29740224
30;68;-4.36056697
31;68;-4.42206477
32;68;-4.48167318
33;68;-4.53917573
34;68;-4.59436047
35;68;-4.64702252
36;68;-4.69696191
37;68;-4.74398764
38;68;-4.78791956
39;68;-4.82858128
40;68;-4.86581365
41;68;-4.89946198
42;68;-4.92938547
43;68;-4.95545640
44;68;-4.97755531
45;68;-4.99557996
46;68;-5.00943709
47;68;-5.01905032
48;68;-5.02435408
49;68;-5.02529747
50;68;-5.02184414
51;68;-5.01397050
52;68;-5.00166944
53;68;-4.98494546
54;68;-4.96381839
55;68;-4.93832195
56;68;-4.90850371
57;68;-4.87442431
58;68;-4.83615943
59;68;-4.79379745
60;68;-4.74743797
61;68;-4.69719336
62;68;-4.64319057
63;68;-4.58556517
64;68;-4.52446398
65;68;-4.46004577
66;68;-4.39247796
67;68;-4.32193582
68;68;-4.24860472
69;68;-4.17267791
70;68;-4.09435164
71;68;-4.01383226
72;68;-3.93132836
73;68;-3.84705192
74;68;-3.76121678
75;68;-3.67404353
76;68;-3.58574713
77;68;-3.49654405
78;68;-3.40664888
79;68;-3.31627359
80;68;-3.22562154
81;68;-3.13489422
82;68;-3.04428505
83;68;-2.95397512
84;68;-2.86413837
85;68;-2.77493248
86;68;-2.68650800
87;68;-2.59899264
88;68;-2.51249743
89;68;-2.42711657
90;68;-2.34292571
91;68;-2.25996641
92;68;-2.17827144
93;68;-2.09783370
94;68;-2.01862340
95;68;-1.94056790
96;68;-1.86357787
97;68;-1.78752411
98;68;-1.71222797
99;68;-1.63748217
100;68;-1.56302699
101;68;-1.48856479
102;68;-1.41374858
103;68;-1.33827493
104;68;-1.26189160
105;68;-1.18439486
106;68;-1.10562779
107;68;-1.02547561
108;68;-0.94386519
109;68;-0.86075918
110;68;-0.77615908
111;68;-0.69009614
112;68;-0.60263265
113;68;-0.51385885
114;68;-0.42389070
115;68;-0.33286725
116;68;-0.24094862
117;68;-0.14831405
118;68;-0.05515939
119;68;0.03830464
0;69;-2.52857427
1;69;-2.57144840
2;69;-2.61467868
3;69;-2.65857690
4;69;-2.70340763
5;69;-2.74939316
6;69;-2.79671400
7;69;-2.84551152
8;69;-2.89589039
9;69;-2.94792028
10;69;-3.00164031
11;69;-3.05705780
12;69;-3.11415234
13;69;-3.17287785
14;69;-3.23316487
15;69;-3.29491995
16;69;-3.35803113
17;69;-3.42236769
18;69;-3.48778171
19;69;-3.55411177
20;69;-3.62118186
21;69;-3.68880510
22;69;-3.75678449
23;69;-3.82491443
24;69;-3.89298408
25;69;-3.96077397
26;69;-4.02806315
27;69;-4.09462653
28;69;-4.16023866
29;69;-4.22467185
30;69;-4.28770138
31;69;-4.34910406
32;69;-4.40865854
33;69;-4.46614836
34;69;-4.52136343
35;69;-4.57409814
36;69;-4.62415325
37;69;-4.67133964
38;69;-4.71547417
39;69;-4.75638419
40;69;-4.79390643
41;69;-4.82788957
42;69;-4.85819056
43;69;-4.88468206
44;69;-4.90724424
45;69;-4.92577260
46;69;-4.94017502
47;69;-4.95037209
48;69;-4.95629829
49;69;-4.95790231
50;69;-4.95514593
51;69;-4.94800334
52;69;-4.93646627
53;69;-4.92053811
54;69;-4.90023684
55;69;-4.87559315
56;69;-4.84665387
57;69;-4.81347816
58;69;-4.77613832
59;69;-4.73472083
60;69;-4.68932234
61;69;-4.64005519
62;69;-4.58704185
63;69;-4.53041639
64;69;-4.47032262
65;69;-4.40691708
66;69;-4.34036456
67;69;-4.27083845
68;69;-4.19852077
69;69;-4.12360251
70;69;-4.04627767
71;69;-3.96674923
72;69;-3.88522467
73;69;-3.80191259
74;69;-3.71702495
75;69;-3.63078010
76;69;-3.54339076
77;69;-3.45507151
78;69;-3.36603472
79;69;-3.27649009
80;69;-3.18664061
81;69;-3.09668533
82;69;-3.00681675
83;69;-2.91721426
84;69;-2.82805200
85;69;-2.73948521
86;69;-2.65166612
87;69;-2.56472038
88;69;-2.47876053
89;69;-2.39388001
90;69;-2.31015559
91;69;-2.22763035
92;69;-2.14633723
93;69;-2.06627231
94;69;-1.98740675
95;69;-1.90967126
96;69;-1.83297915
97;69;-1.75720420
98;69;-1.68217228
99;69;-1.60768077
100;69;-1.53347408
101;69;-1.45925793
102;69;-1.38467944
103;69;-1.30942656
104;69;-1.23324013
105;69;-1.15590976
106;69;-1.07727199
107;69;-0.99720717
108;69;-0.91563663
109;69;-0.83251929
110;69;-0.74785276
111;69;-0.66166497
112;69;-0.57401530
113;69;-0.48499199
114;69;-0.39470887
115;69;-0.30330393
116;69;-0.21093607
117;69;-0.11778392
118;69;-0.02404339
119;69;0.07007499
0;70;-2.46763954
1;70;-2.50986072
2;70;-2.55243861
3;70;-2.59568499
4;70;-2.63986578
5;70;-2.68520434
6;70;-2.73188196
7;70;-2.78004076
8;70;-2.82978690
9;70;-2.88119249
10;70;-2.93429627
11;70;-2.98910800
12;70;-3.04560912
13;70;-3.10375490
14;70;-3.16347697
15;70;-3.22468453
16;70;-3.28726690
17;70;-3.35109488
18;70;-3.41602242
19;70;-3.48188959
20;70;-3.54852225
21;70;-3.61573540
22;70;-3.68333280
23;70;-3.75111108
24;70;-3.81886015
25;70;-3.88636317
26;70;-3.95339918
27;70;-4.01974535
28;70;-4.08517659
29;70;-4.14946709
30;70;-4.21239251
31;70;-4.27373077
32;70;-4.33326166
33;70;-4.39076909
34;70;-4.44604333
35;70;-4.49887953
36;70;-4.54907845
37;70;-4.59645172
38;70;-4.64081619
39;70;-4.68199886
40;70;-4.71983755
41;70;-4.75417910
42;70;-4.78488081
43;70;-4.81181460
44;70;-4.83485952
45;70;-4.85391256
46;70;-4.86887787
47;70;-4.87967640
48;70;-4.88624338
49;70;-4.88852226
50;70;-4.88647595
51;70;-4.88007787
52;70;-4.86931716
53;70;-4.85419457
54;70;-4.83472732
55;70;-4.81094537
56;70;-4.78289143
57;70;-4.75062502
58;70;-4.71421433
59;70;-4.67374435
60;70;-4.62930984
61;70;-4.58102053
62;70;-4.52899588
63;70;-4.47336848
64;70;-4.41428064
65;70;-4.35188477
66;70;-4.28634342
67;70;-4.21782773
68;70;-4.14651747
69;70;-4.07260102
70;70;-3.99627012
71;70;-3.91772514
72;70;-3.83717055
73;70;-3.75481383
74;70;-3.67086434
75;70;-3.58553740
76;70;-3.49904426
77;70;-3.41159762
78;70;-3.32340758
79;70;-3.23468274
80;70;-3.14562385
81;70;-3.05642844
82;70;-2.96728866
83;70;-2.87838200
84;70;-2.78988187
85;70;-2.70194350
86;70;-2.61471744
87;70;-2.52832972
88;70;-2.44289362
89;70;-2.35850220
90;70;-2.27523375
91;70;-2.19313151
92;70;-2.11223069
93;70;-2.03252810
94;70;-1.95399772
95;70;-1.87657251
96;70;-1.80016877
97;70;-1.72466404
98;70;-1.64988753
99;70;-1.57564132
100;70;-1.50167469
101;70;-1.42769626
102;70;-1.35334687
103;70;-1.27830718
104;70;-1.20231053
105;70;-1.12514008
106;70;-1.04662683
107;70;-0.96664561
108;70;-0.88511319
109;70;-0.80198405
110;70;-0.71725230
111;70;-0.63094266
112;70;-0.54311192
113;70;-0.45384601
114;70;-0.36325709
115;70;-0.27148171
116;70;-0.17867779
117;70;-0.08502351
118;70;0.00928553
119;70;0.10403858
0;71;-2.40356851
1;71;-2.44516126
2;71;-2.48711072
3;71;-2.52973056
4;71;-2.57328685
5;71;-2.61800355
6;71;-2.66406342
7;71;-2.71160971
8;71;-2.76075028
9;71;-2.81155759
10;71;-2.86407302
11;71;-2.91830763
12;71;-2.97424363
13;71;-3.03183869
14;71;-3.09102559
15;71;-3.15171558
16;71;-3.21379948
17;71;-3.27714959
18;71;-3.34162210
19;71;-3.40705784
20;71;-3.47328454
21;71;-3.54011869
22;71;-3.60736667
23;71;-3.67482475
24;71;-3.74228545
25;71;-3.80953305
26;71;-3.87634810
27;71;-3.94250852
28;71;-4.00779071
29;71;-4.07196923
30;71;-4.13482125
31;71;-4.19612580
32;71;-4.25566193
33;71;-4.31321617
34;71;-4.36857842
35;71;-4.42154345
36;71;-4.47191427
37;71;-4.51950063
38;71;-4.56412015
39;71;-4.60560055
40;71;-4.64377817
41;71;-4.67850059
42;71;-4.70962474
43;71;-4.73702143
44;71;-4.76056968
45;71;-4.78016389
46;71;-4.79571005
47;71;-4.80712690
48;71;-4.81434627
49;71;-4.81731461
50;71;-4.81599111
51;71;-4.81034766
52;71;-4.80037192
53;71;-4.78606425
54;71;-4.76743852
55;71;-4.74452281
56;71;-4.71736094
57;71;-4.68600571
58;71;-4.65052641
59;71;-4.61100468
60;71;-4.56753453
61;71;-4.52022156
62;71;-4.46918412
63;71;-4.41455215
64;71;-4.35646462
65;71;-4.29507280
66;71;-4.23053663
67;71;-4.16302500
68;71;-4.09271430
69;71;-4.01979104
70;71;-3.94444472
71;71;-3.86687270
72;71;-3.78727797
73;71;-3.70586501
74;71;-3.62284168
75;71;-3.53842105
76;71;-3.45281211
77;71;-3.36622497
78;71;-3.27886895
79;71;-3.19095081
80;71;-3.10266939
81;71;-3.01422150
82;71;-2.92579646
83;71;-2.83757290
84;71;-2.74972179
85;71;-2.66239855
86;71;-2.57575279
87;71;-2.48991129
88;71;-2.40498676
89;71;-2.32107266
90;71;-2.23824837
91;71;-2.15655828
92;71;-2.07603795
93;71;-1.99668722
94;71;-1.91848154
95;71;-1.84135743
96;71;-1.76523195
97;71;-1.68998843
98;71;-1.61545816
99;71;-1.54144827
100;71;-1.46771261
101;71;-1.39396282
102;71;-1.31983420
103;71;-1.24499946
104;71;-1.16918538
105;71;-1.09216895
106;71;-1.01377508
107;71;-0.93387410
108;71;-0.85237762
109;71;-0.76923650
110;71;-0.68444113
111;71;-0.59801324
112;71;-0.51000709
113;71;-0.42050628
114;71;-0.32962152
115;71;-0.23748776
116;71;-0.14426223
117;71;-0.05012244
118;71;0.04473622
119;71;0.14010280
0;72;-2.33654092
1;72;-2.37752978
2;72;-2.41887667
3;72;-2.46089523
4;72;-2.50385213
5;72;-2.54797299
6;72;-2.59344170
7;72;-2.64040244
8;72;-2.68896421
9;72;-2.73920170
10;72;-2.79115688
11;72;-2.84484265
12;72;-2.90024310
13;72;-2.95731666
14;72;-3.01599873
15;72;-3.07620129
16;72;-3.13781744
17;72;-3.20072020
18;72;-3.26476876
19;72;-3.32980453
20;72;-3.39565747
21;72;-3.46214445
22;72;-3.52907410
23;72;-3.59624456
24;72;-3.66344910
25;72;-3.73047312
26;72;-3.79709830
27;72;-3.86310404
28;72;-3.92826751
29;72;-3.99236476
30;72;-4.05517371
31;72;-4.11647340
32;72;-4.17604473
33;72;-4.23367425
34;72;-4.28915110
35;72;-4.34227267
36;72;-4.39284011
37;72;-4.44066503
38;72;-4.48556468
39;72;-4.52736528
40;72;-4.56590468
41;72;-4.60102894
42;72;-4.63259539
43;72;-4.66047294
44;72;-4.68454214
45;72;-4.70469511
46;72;-4.72083636
47;72;-4.73288538
48;72;-4.74077249
49;72;-4.74444079
50;72;-4.74384944
51;72;-4.73896999
52;72;-4.72978745
53;72;-4.71629996
54;72;-4.69852136
55;72;-4.67647750
56;72;-4.65020808
57;72;-4.61976590
58;72;-4.58521875
59;72;-4.54664453
60;72;-4.50413536
61;72;-4.45779573
62;72;-4.40774137
63;72;-4.35409886
64;72;-4.29700601
65;72;-4.23661151
66;72;-4.17307190
67;72;-4.10655458
68;72;-4.03723370
69;72;-3.96529277
70;72;-3.89092017
71;72;-3.81430914
72;72;-3.73566229
73;72;-3.65518073
74;72;-3.57307007
75;72;-3.48954152
76;72;-3.40480293
77;72;-3.31906180
78;72;-3.23252558
79;72;-3.14539952
80;72;-3.05788116
81;72;-2.97016599
82;72;-2.88244203
83;72;-2.79488678
84;72;-2.70767083
85;72;-2.62094868
86;72;-2.53486992
87;72;-2.44956096
88;72;-2.36513491
89;72;-2.28168576
90;72;-2.19929327
91;72;-2.11800296
92;72;-2.03785284
93;72;-1.95884253
94;72;-1.88095125
95;72;-1.80411701
96;72;-1.72826099
97;72;-1.65326783
98;72;-1.57897462
99;72;-1.50519187
100;72;-1.43167783
101;72;-1.35814758
102;72;-1.28423066
103;72;-1.20959282
104;72;-1.13395391
105;72;-1.05708494
106;72;-0.97880586
107;72;-0.89898128
108;72;-0.81751907
109;72;-0.73436596
110;72;-0.64950904
111;72;-0.56296692
112;72;-0.47479140
113;72;-0.38506424
114;72;-0.29389430
115;72;-0.20141533
116;72;-0.10778372
117;72;-0.01317634
118;72;0.08221161
119;72;0.17816899
0;73;-2.26674105
1;73;-2.30715279
2;73;-2.34792275
3;73;-2.38936551
4;73;-2.43174960
5;73;-2.47530196
6;73;-2.52020591
7;73;-2.56660846
8;73;-2.61461969
9;73;-2.66431528
10;73;-2.71573884
11;73;-2.76890479
12;73;-2.82379854
13;73;-2.88038112
14;73;-2.93858812
15;73;-2.99833398
16;73;-3.05951307
17;73;-3.12200088
18;73;-3.18565603
19;73;-3.25032365
20;73;-3.31583355
21;73;-3.38200594
22;73;-3.44864909
23;73;-3.51556339
24;73;-3.58254285
25;73;-3.64937437
26;73;-3.71584076
27;73;-3.78172254
28;73;-3.84679763
29;73;-3.91084395
30;73;-3.97363904
31;73;-4.03496232
32;73;-4.09459694
33;73;-4.15232833
34;73;-4.20794749
35;73;-4.26125070
36;73;-4.31204097
37;73;-4.36012767
38;73;-4.40532954
39;73;-4.44747282
40;73;-4.48639421
41;73;-4.52194092
42;73;-4.55396801
43;73;-4.58234479
44;73;-4.60694990
45;73;-4.62767661
46;73;-4.64442794
47;73;-4.65712111
48;73;-4.66568496
49;73;-4.67006369
50;73;-4.67021425
51;73;-4.66610553
52;73;-4.65772069
53;73;-4.64505936
54;73;-4.62813014
55;73;-4.60695851
56;73;-4.58158341
57;73;-4.55205428
58;73;-4.51843666
59;73;-4.48080694
60;73;-4.43925614
61;73;-4.39388386
62;73;-4.34480546
63;73;-4.29214566
64;73;-4.23603851
65;73;-4.17663158
66;73;-4.11407880
67;73;-4.04854531
68;73;-3.98020227
69;73;-3.90923207
70;73;-3.83581895
71;73;-3.76015655
72;73;-3.68244260
73;73;-3.60287783
74;73;-3.52166561
75;73;-3.43901378
76;73;-3.35512982
77;73;-3.27021896
78;73;-3.18448682
79;73;-3.09813729
80;73;-3.01136607
81;73;-2.92436772
82;73;-2.83732947
83;73;-2.75042718
84;73;-2.66383123
85;73;-2.57769592
86;73;-2.49216919
87;73;-2.40737911
88;73;-2.32343786
89;73;-2.24044017
90;73;-2.15846695
91;73;-2.07756426
92;73;-1.99777142
93;73;-1.91909105
94;73;-1.84150255
95;73;-1.76494770
96;73;-1.68935046
97;73;-1.61459829
98;73;-1.54053204
99;73;-1.46696659
100;73;-1.39366518
101;73;-1.32034494
102;73;-1.24663100
103;73;-1.17218134
104;73;-1.09671022
105;73;-1.01998253
106;73;-0.94181280
107;73;-0.86206144
108;73;-0.78063181
109;73;-0.69746691
110;73;-0.61255048
111;73;-0.52589859
112;73;-0.43756067
113;73;-0.34761621
114;73;-0.25617257
115;73;-0.16336248
116;73;-0.06934118
117;73;0.02571468
118;73;0.12161024
119;73;0.21813429
0;74;-2.19436064
1;74;-2.23422111
2;74;-2.27444054
3;74;-2.31533446
4;74;-2.35717308
5;74;-2.40018296
6;74;-2.44455006
7;74;-2.49042286
8;74;-2.53791092
9;74;-2.58709305
10;74;-2.63801403
11;74;-2.69068994
12;74;-2.74510712
13;74;-2.80122812
14;74;-2.85899077
15;74;-2.91831081
16;74;-2.97908376
17;74;-3.04118694
18;74;-3.10448107
19;74;-3.16881145
20;74;-3.23401050
21;74;-3.29989902
22;74;-3.36628713
23;74;-3.43297635
24;74;-3.49976181
25;74;-3.56643155
26;74;-3.63277023
27;74;-3.69855838
28;74;-3.76357542
29;74;-3.82759890
30;74;-3.89040860
31;74;-3.95178431
32;74;-4.01150881
33;74;-4.06936865
34;74;-4.12515559
35;74;-4.17866516
36;74;-4.22970110
37;74;-4.27807318
38;74;-4.32359863
39;74;-4.36610555
40;74;-4.40542916
41;74;-4.44141554
42;74;-4.47392051
43;74;-4.50281185
44;74;-4.52796861
45;74;-4.54928106
46;74;-4.56665406
47;74;-4.58000149
48;74;-4.58925257
49;74;-4.59434998
50;74;-4.59524805
51;74;-4.59191456
52;74;-4.58433304
53;74;-4.57249900
54;74;-4.55642178
55;74;-4.53612238
56;74;-4.51163936
57;74;-4.48302028
58;74;-4.45032881
59;74;-4.41363836
60;74;-4.37303880
61;74;-4.32862713
62;74;-4.28051721
63;74;-4.22883000
64;74;-4.17369882
65;74;-4.11526823
66;74;-4.05369066
67;74;-3.98912753
68;74;-3.92174922
69;74;-3.85173475
70;74;-3.77926727
71;74;-3.70453739
72;74;-3.62774135
73;74;-3.54907690
74;74;-3.46874626
75;74;-3.38695543
76;74;-3.30390887
77;74;-3.21981107
78;74;-3.13486651
79;74;-3.04927611
80;74;-2.96323499
81;74;-2.87693734
82;74;-2.79056759
83;74;-2.70430252
84;74;-2.61831065
85;74;-2.53274553
86;74;-2.44775678
87;74;-2.36346985
88;74;-2.27999935
89;74;-2.19743928
90;74;-2.11587183
91;74;-2.03534383
92;74;-1.95589629
93;74;-1.87753294
94;74;-1.80023619
95;74;-1.72395023
96;74;-1.64860054
97;74;-1.57407963
98;74;-1.50023031
99;74;-1.42687253
100;74;-1.35377372
101;74;-1.28065431
102;74;-1.20713362
103;74;-1.13286382
104;74;-1.05755261
105;74;-0.98095974
106;74;-0.90289459
107;74;-0.82321289
108;74;-0.74181430
109;74;-0.65863802
110;74;-0.57366500
111;74;-0.48690820
112;74;-0.39841490
113;74;-0.30826291
114;74;-0.21655796
115;74;-0.12343152
116;74;-0.02903819
117;74;0.06644600
118;74;0.16282639
119;74;0.25989154
0;75;-2.11959649
1;75;-2.15893265
2;75;-2.19862852
3;75;-2.23900094
4;75;-2.28032105
5;75;-2.32281618
6;75;-2.36667451
7;75;-2.41204491
8;75;-2.45903936
9;75;-2.50773707
10;75;-2.55818504
11;75;-2.61039994
12;75;-2.66437071
13;75;-2.72006084
14;75;-2.77740947
15;75;-2.83633441
16;75;-2.89673266
17;75;-2.95848231
18;75;-3.02144649
19;75;-3.08547128
20;75;-3.15039095
21;75;-3.21602667
22;75;-3.28219083
23;75;-3.34868643
24;75;-3.41530861
25;75;-3.48184764
26;75;-3.54808783
27;75;-3.61381156
28;75;-3.67879902
29;75;-3.74282886
30;75;-3.80568050
31;75;-3.86713523
32;75;-3.92697621
33;75;-3.98498997
34;75;-4.04096903
35;75;-4.09470855
36;75;-4.14601226
37;75;-4.19469069
38;75;-4.24056106
39;75;-4.28345035
40;75;-4.32319341
41;75;-4.35963632
42;75;-4.39263488
43;75;-4.42205503
44;75;-4.44777617
45;75;-4.46968708
46;75;-4.48769076
47;75;-4.50170181
48;75;-4.51164797
49;75;-4.51746893
50;75;-4.51911864
51;75;-4.51656487
52;75;-4.50978817
53;75;-4.49878253
54;75;-4.48355470
55;75;-4.46412677
56;75;-4.44053208
57;75;-4.41281931
58;75;-4.38104726
59;75;-4.34529008
60;75;-4.30563278
61;75;-4.26217311
62;75;-4.21502043
63;75;-4.16429495
64;75;-4.11012775
65;75;-4.05266040
66;75;-3.99204344
67;75;-3.92843679
68;75;-3.86200748
69;75;-3.79293303
70;75;-3.72139470
71;75;-3.64758011
72;75;-3.57168439
73;75;-3.49390228
74;75;-3.41443525
75;75;-3.33348706
76;75;-3.25125992
77;75;-3.16795720
78;75;-3.08378113
79;75;-2.99893169
80;75;-2.91360326
81;75;-2.82798777
82;75;-2.74226948
83;75;-2.65662365
84;75;-2.57121901
85;75;-2.48620816
86;75;-2.40174016
87;75;-2.31794197
88;75;-2.23492649
89;75;-2.15278980
90;75;-2.07161353
91;75;-1.99144749
92;75;-1.91233213
93;75;-1.83427382
94;75;-1.75725720
95;75;-1.68122834
96;75;-1.60611590
97;75;-1.53181473
98;75;-1.45817279
99;75;-1.38501257
100;75;-1.31210681
101;75;-1.23917812
102;75;-1.16584150
103;75;-1.09174285
104;75;-1.01658388
105;75;-0.94011919
106;75;-0.86215347
107;75;-0.78253824
108;75;-0.70116910
109;75;-0.61798229
110;75;-0.53295529
111;75;-0.44609901
112;75;-0.35745827
113;75;-0.26710911
114;75;-0.17515583
115;75;-0.08172884
116;75;0.01301810
117;75;0.10890938
118;75;0.20575046
119;75;0.30332986
0;76;-2.04264747
1;76;-2.08148647
2;76;-2.12068631
3;76;-2.16056475
4;76;-2.20139388
5;76;-2.24340290
6;76;-2.28678055
7;76;-2.33167720
8;76;-2.37820652
9;76;-2.42644901
10;76;-2.47645300
11;76;-2.52823740
12;76;-2.58179172
13;76;-2.63708113
14;76;-2.69404664
15;76;-2.75260756
16;76;-2.81266163
17;76;-2.87408940
18;76;-2.93675416
19;76;-3.00050500
20;76;-3.06517562
21;76;-3.13059001
22;76;-3.19656092
23;76;-3.26289286
24;76;-3.32938209
25;76;-3.39581926
26;76;-3.46199053
27;76;-3.52767906
28;76;-3.59266540
29;76;-3.65672819
30;76;-3.71964912
31;76;-3.78120909
32;76;-3.84119163
33;76;-3.89938366
34;76;-3.95557769
35;76;-4.00956962
36;76;-4.06116320
37;76;-4.11016820
38;76;-4.15640184
39;76;-4.19969073
40;76;-4.23987009
41;76;-4.27678525
42;76;-4.31029090
43;76;-4.34025258
44;76;-4.36654859
45;76;-4.38906770
46;76;-4.40771178
47;76;-4.42239283
48;76;-4.43303894
49;76;-4.43958795
50;76;-4.44199341
51;76;-4.44022049
52;76;-4.43424785
53;76;-4.42406950
54;76;-4.40968956
55;76;-4.39112786
56;76;-4.36841701
57;76;-4.34160268
58;76;-4.31074293
59;76;-4.27590965
60;76;-4.23718563
61;76;-4.19466634
62;76;-4.14845854
63;76;-4.09868207
64;76;-4.04546424
65;76;-3.98894551
66;76;-3.92927344
67;76;-3.86660643
68;76;-3.80110927
69;76;-3.73295760
70;76;-3.66232970
71;76;-3.58941243
72;76;-3.51439792
73;76;-3.43747980
74;76;-3.35885691
75;76;-3.27873114
76;76;-3.19730357
77;76;-3.11477608
78;76;-3.03134939
79;76;-2.94722182
80;76;-2.86258660
81;76;-2.77763399
82;76;-2.69254861
83;76;-2.60750406
84;76;-2.52266867
85;76;-2.43819505
86;76;-2.35423170
87;76;-2.27090501
88;76;-2.18832939
89;76;-2.10660072
90;76;-2.02580214
91;76;-1.94598327
92;76;-1.86718737
